Rank,Prev,Team,Conf,Region,Rating,AdjEff,AdjO,AdjD,AdjHFA,Elo,Elo+,Wins,Losses,DIII W,DIII L,Conf W,Conf L,Pred. W,Pred. L,Pred. DIIIW,Pred. DIIIL,Pred. ConfW,Pred. ConfL,To-Date SOS,To-Date SOS+,To-Date NCSOS,SOS,SOS+,NCSOS,Future SOS,Future SOS+,Future NCSOS,MOV+,SOR,E+,G+,A+,BA,EAW,GAW,AAW,Best MOV,Opp...44,Best Win,Opp...46,Worst MOV,Opp...48,Worst Loss,Opp...50,OGrade,DGrade,Grade,OError,DError,Error,OC,DC,HC,WinPerc,Exp_SOR,Exp_BestW,Exp_WorstL,AdjGames,AdjWP
154,145,Augsburg,MIAC,6,-9.29611008135287,-10.907826743092855,20.426928915454265,31.33475565854712,1.3043319996245453,1436.7798290876383,1384.8115302183448,0,1,0,0,0,0,2.78235900083107,7.21764099916893,2.626975217101846,6.373024782898153,2.626975217101846,6.373024782898154,0.5998400207618362,0.046888608030712264,0.5998400207618362,0.5599078031955111,0.1698613853405738,0.5998400207618362,0.5554708901325861,0.18352502726389178,NA,-44.06680954482844,1,0,0,0,1,-0.9601843200525029,-0.7254078455373599,-0.28949408801406873,-44.06680954482844,Valley City State,TRUE,NA,-44.06680954482844,Valley City State,FALSE,NA,-25.779638022784155,3.9658730227841543,-21.813765,-24.24415549538586,13.317131992722324,-10.927023502663538,N,C,N,0,2.718281828459045,2.718281828459045,1,0,-0.7701437898743828
155,157,SUNY-Maritime,NEWMAC,1,-9.570416338044804,-11.389452658457301,19.036431215961496,30.425883874418798,0.6816789710058534,1505.4261488964607,1430.2552497650042,1,0,1,0,0,0,4.282819713732984,5.717180286267017,4.282819713732984,5.717180286267017,2.6590165011994387,4.340983498800561,0.07970211253690485,4.252533425566085e-4,0.07970211253690485,0.3763461825041519,0.06871716511020465,0.3378352580188985,0.4093066347227349,0.07630515530660999,0.46690183075989533,-36.10387210827778,0.9971369645754885,0,0,0,1,3.1095849996254366e-4,0.011663831117731727,0.13260116133200217,-36.10387210827778,Massachusetts Maritime,TRUE,NA,-36.10387210827778,Massachusetts Maritime,FALSE,NA,-6.307811124610026,-7.65112963259512,-13.958940757205147,2.27324348407231,-2.696019985498836,-0.4227765014265259,N,N,N,1,2.710510421505564,2.718281828459045,1,0,0.026143616511225543
156,158,Nebraska Wesleyan,ARC,5,-9.920155044607979,-11.145716352760108,19.97322960689333,31.118945959653438,1.3507820490265112,1277.434958799058,1276.9757533994052,0,0,0,0,0,0,2.73406702565175,7.2659329743482495,2.238862743917673,5.761137256082327,2.238862743917673,5.761137256082327,NA,NA,NA,0.5677147021960393,0.15242346874215346,0.5036089643553683,0.5677147021960393,0.15242346874215346,0.5036089643553683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.68536206304173,27.238263063041728,2.5529009999999985,-17.86165112491193,34.61430481462558,16.752653689713647,N,A+,C-,NA,NA,2.718281828459045,1,NA,NA
157,141,Gettysburg,CC,2,-9.984832320693094,-10.806497396191023,25.62391976415432,36.43041716034534,0.8549872018953466,1111.4621081488453,1202.2337750560314,0,1,0,1,0,0,1.930235793174178,8.069764206825822,1.930235793174178,8.069764206825822,0.9214900116904882,6.078509988309512,0.1077777939885256,7.696601384384882e-4,0.1077777939885256,0.680113220265334,0.2054067190355545,0.5859268015787737,0.7437060454072016,0.228144170024123,0.8250013053738979,-48.363063744569786,1,0,0,0,1,-0.999890011855511,-0.9944740013778111,-0.9173102613555302,-48.363063744569786,Juniata,TRUE,NA,-48.363063744569786,Juniata,FALSE,NA,-11.518043314027596,-10.189814503069007,-21.707857817096603,-17.57320348714739,-4.256858719548525,-21.830062206695914,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.9843213832796142
158,159,Waynesburg,PAC,2,-10.512240267150572,-11.763753700127033,22.64094876741224,34.40470246753927,1.6507992375917995,1266.7150395122023,1277.669540927419,0,0,0,0,0,0,4.35157987232969,5.64842012767031,4.35157987232969,5.64842012767031,4.19527653096066,3.80472346903934,NA,NA,NA,0.42185514797034607,0.14263102205898776,0.7349094019126325,0.42185514797034607,0.14263102205898776,0.7349094019126325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-12.670754553837174,45.87775453625904,33.20699998242186,-8.658290887305865,50.72368309257,42.06539220526413,N,A+,A+,NA,NA,2.718281828459045,1,NA,NA
159,150,Buffalo State,LL,2,-10.80834607447001,-12.03651123790305,19.778821066973247,31.815332304876296,0.8195109239753308,1238.5408386233191,1284.8239384613946,0,1,0,1,0,0,3.3443944077822008,6.6556055922178,3.3443944077822008,6.6556055922178,1.9187907813304252,5.081209218669574,0.9172171873069885,0.2938610559294301,0.9172171873069885,0.5198783522619428,0.10510153877120525,0.37942055878078645,0.4757295928124932,0.08412825908695803,0.11052224451768544,-47.72678591550026,1,0,0,0,1,-0.8621449685196141,-0.47454914861791864,-0.11167179017101558,-47.72678591550026,Brockport,TRUE,NA,-47.72678591550026,Brockport,FALSE,NA,-14.406753027796686,-5.9569324846870435,-20.36368551248373,-11.597086527650287,-5.11683401544753,-16.713920543097817,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.6078674988276159
160,160,Buena Vista,ARC,5,-10.88795343636493,-12.229401963843898,21.144126055376518,33.373528019220416,0.9818742244844733,1312.5636390058378,1253.4852265073728,0,0,0,0,0,0,3.011040525085222,6.988959474914777,3.011040525085222,6.988959474914777,2.224680343641073,5.775319656358927,NA,NA,NA,0.5322381216822218,0.14244158679203583,0.29656417391469353,0.5322381216822218,0.14244158679203583,0.29656417391469353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.86994632440713,17.925794800060373,-6.944151524346758,-19.217131834760522,27.290073703619633,8.072941868859111,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
161,161,William Paterson,NJAC,2,-11.066694411049214,-12.066841662117312,19.067409231693325,31.134250893810638,0.2780126436753123,1168.3964704819762,1188.581493781813,0,0,0,0,0,0,2.469421737925219,7.530578262074781,2.469421737925219,7.530578262074781,1.9059795779330835,5.094020422066917,NA,NA,NA,0.5687084672302577,0.11033247673549045,0.5758477499552416,0.5687084672302577,0.11033247673549045,0.5758477499552416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-28.809571528449368,38.429430070889175,9.619858542439808,-21.26587882898695,44.410188303101705,23.144309474114756,N,A+,B-,NA,NA,2.718281828459045,1,NA,NA
162,164,Alfred State,E8,2,-11.089162801415688,-11.994548995324891,19.453344164407145,31.447893159732036,1.657191395494026,1168.7490427710954,1105.07166482787,0,0,0,0,0,0,4.333839118661057,5.666160881338942,4.333839118661057,5.666160881338942,1.9823824333260935,5.0176175666739065,NA,NA,NA,0.4076989600780842,0.09150762732409437,0.08991443648173954,0.4076989600780842,0.09150762732409437,0.08991443648173954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-35.12740107468253,3.3190804865267096,-31.808320588155823,-27.7759014204867,11.080977017191376,-16.694924403295325,N,C-,N,NA,NA,2.718281828459045,1,NA,NA
163,162,Kalamazoo,MIAA,4,-11.118292244694942,-12.256859750342471,19.970492467344997,32.22735221768747,2.037732865482517,1236.0111368453158,1191.3894130162628,0,0,0,0,0,0,3.3570298768395226,6.642970123160477,3.3570298768395226,6.642970123160477,1.2363796580478295,5.763620341952171,NA,NA,NA,0.48560551141196984,0.11066268563840873,0.11424799685394615,0.48560551141196984,0.11066268563840873,0.11424799685394615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-34.068939051036956,22.121996491073777,-11.94694255996318,-27.389717436395824,30.872024037593025,3.4823066011972017,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
164,163,Kenyon,NCAC,4,-11.158251654019695,-12.570795034761055,16.0395795041739,28.610374538934956,1.315202196232477,1344.0998817749175,1243.9938516666411,0,0,0,0,0,0,2.5060009814880146,7.493999018511986,2.5060009814880146,7.493999018511986,1.790597222601251,6.209402777398749,NA,NA,NA,0.6078406664850549,0.1765395691703949,0.423002604108125,0.6078406664850549,0.1765395691703949,0.423002604108125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-35.769355276822495,16.48494900934079,-19.284406267481703,-25.159220699010262,21.07012395848308,-4.089096740527182,N,A,N,NA,NA,2.718281828459045,1,NA,NA
165,165,Franklin,HCAC,4,-11.345803555622757,-12.606399367784334,19.556611429859018,32.16301079764335,0.6870738564506635,1239.0023510872234,1276.0905874818204,0,0,0,0,0,0,3.3058213494401056,6.694178650559894,3.3058213494401056,6.694178650559894,3.0379612926773834,2.9620387073226166,NA,NA,NA,0.49892297354271486,0.09423600153608096,0.765233644374731,0.49892297354271486,0.09423600153608096,0.765233644374731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-24.19019513517461,39.03582902623485,14.845633891060242,-17.097092483047497,42.37103474329361,25.273942260246116,N,A+,B,NA,NA,2.718281828459045,1,NA,NA
166,166,Austin,SCAC,3,-11.410216833346073,-11.94694255996318,23.68349584935658,35.63043840931976,0.5794495008498364,1019.5640050899822,1015.5348721241204,0,0,0,0,0,0,2.5244319925657894,5.475568007434211,2.5244319925657894,5.475568007434211,1.6410754456577303,4.35892455434227,NA,NA,NA,0.4497953816934299,0.037492491211904996,0.29213983696653834,0.4497953816934299,0.037492491211904996,0.29213983696653834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-33.78885157597027,21.5319918256278,-12.256859750342471,-30.872024037593025,27.389717436395824,-3.4823066011972017,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
167,167,Anna Maria,MASCAC,1,-12.045354923314234,-12.88660740087466,29.13734114497916,42.02394854585382,1.0603374930092677,1068.074796958001,1154.0084434530638,0,0,0,0,0,0,6.7931192305108,3.2068807694891994,6.7931192305108,3.2068807694891994,6.532704531439652,2.467295468560348,NA,NA,NA,0.13560881013241727,0.00647630459593983,0.3369769355043768,0.13560881013241727,0.00647630459593983,0.3369769355043768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-28.63697481746947,23.21305188055498,-5.42392293691449,-30.88609641361181,41.073166769819835,10.187070356208025,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
168,171,McDaniel,CC,2,-12.379101610193054,-13.236389685842097,12.724362386914661,25.960752072756758,1.2614582398613956,1100.3189610186694,1091.7971270287674,0,1,0,1,0,0,1.8336466714823272,8.166353328517673,1.8336466714823272,8.166353328517673,0.8634136963308405,6.1365863036691595,0.3245774449469472,0.008570473614604723,0.3245774449469472,0.6548057610423756,0.1990338122196868,0.4665442226482616,0.6914977961640898,0.2201964053980293,0.5375276114989188,-32.98328397003273,1,0,0,0,1,-0.9950715328981898,-0.923204575664603,-0.6076179161712646,-32.98328397003273,Catholic,TRUE,NA,-32.98328397003273,Catholic,FALSE,NA,-17.051333280011598,5.789912226473293,-11.261421053538305,-5.082566186838184,14.26097408987711,9.178407903038925,N,C+,N,0,2.718281828459045,2.718281828459045,1,0,-0.9065402776991732
169,168,Wooster,NCAC,4,-12.821319463512838,-14.32064015930765,23.04556463553594,37.36620479484359,1.4552371814156528,1295.2191683192336,1289.1547315799094,0,0,0,0,0,0,3.056821530384841,6.943178469615159,3.056821530384841,6.943178469615159,1.7469974859165465,6.2530025140834535,NA,NA,NA,0.5473544358732303,0.1620358860733691,0.09448730453431031,0.5473544358732303,0.1620358860733691,0.09448730453431031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-40.23696685459815,24.208488523497444,-16.028478331100708,-36.63281740814796,37.782643768912536,1.1498263607645782,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
170,170,St. Scholastica,MIAC,6,-14.071690418057258,-14.979545880236756,25.242614194383215,40.22216007461997,0.4708328719649315,1076.0228515763124,1062.9018840012511,0,0,0,0,0,0,2.3731309798895732,7.626869020110428,2.3731309798895732,7.626869020110428,2.015211812573332,6.984788187426668,NA,NA,NA,0.5281211915067597,0.16208688715542136,0.2406347354964007,0.5281211915067597,0.16208688715542136,0.2406347354964007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-33.3022335113054,23.383714704520674,-9.918518806784729,-32.08908686766558,37.85560409666203,5.766517228996449,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
171,172,Misericordia,MAC,1,-14.401896926670267,-15.486660132580162,17.901394347697973,33.388054480278136,0.6192009879736828,1134.0689883692958,1096.1541722737531,0,0,0,0,0,0,2.783346850134511,7.216653149865488,2.783346850134511,7.216653149865488,2.7781299879544914,6.221870012045509,NA,NA,NA,0.4170676361537426,0.045383266535735864,0.9080725543037075,0.4170676361537426,0.045383266535735864,0.9080725543037075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-8.736353154460046,30.845187740889298,22.108834586429253,0,39.75990984015752,39.75990984015752,N,A+,A,NA,NA,2.718281828459045,1,NA,NA
172,179,Greenville,UMAC,6,-14.440774115747322,-15.616356721416196,18.70897181991561,34.32532854133181,0.9376022048491162,1144.188133573039,1154.7345278256473,0,1,0,1,0,0,6.429217560441627,3.5707824395583723,6.429217560441627,3.5707824395583723,5.340914519049988,1.6590854809500124,0.7448054150938248,0.10195293408008499,0.7448054150938248,0.14653449218236028,0.011020913444986458,0.3560615032698542,0.08005994519219761,9.173555966421763e-4,0.161689547357869,-32.87390590189416,1,0,0,0,1,-0.9392075942648108,-0.6533237461775259,-0.22376581547630703,-32.87390590189416,Illinois College,TRUE,NA,-32.87390590189416,Illinois College,FALSE,NA,-18.742695536901724,8.378146187881232,-10.364549349020493,-16.467055831300485,29.158786406605003,12.691730575304518,N,A,N,0,2.718281828459045,2.718281828459045,1,0,-0.7246726817709653
173,176,Methodist,USAC,3,-14.539332336246847,-15.19152782485574,16.367453613245953,31.558981438101693,0.35136939998563677,970.6837876189459,987.6126632050347,0,0,0,0,0,0,3.289437436650463,6.710562563349536,2.9644335350840847,6.035566464915916,2.2252420780060076,4.774757921993992,NA,NA,NA,0.40034832163005724,0.029429236734325858,0.38373342926281273,0.40034832163005724,0.029429236734325858,0.38373342926281273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-19.754780805778,28.20352803302145,8.448747227243448,-9.00811524170137,35.11354406281102,26.105428821109655,N,A+,B,NA,NA,2.718281828459045,1,NA,NA
174,175,Wilmington,OAC,4,-14.59945530080389,-16.028478331100708,25.68948293341554,41.71796126451625,1.519299383410011,1246.933504448624,1190.684528894726,0,0,0,0,0,0,2.4007743004656543,7.599225699534345,2.4007743004656543,7.599225699534345,1.0719540332111215,6.928045966788878,NA,NA,NA,0.5524415657291097,0.1545963035280143,0.11024810201695268,0.5524415657291097,0.1545963035280143,0.11024810201695268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-38.84719920476169,24.526559045454036,-14.32064015930765,-37.782643768912536,36.63281740814796,-1.1498263607645782,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
175,173,Hamline,MIAC,6,-14.69346800043106,-15.586781521202667,19.20265039722181,34.78943191842448,0.4025102322777361,1065.5235579442524,1026.4535700940935,0,0,0,0,0,0,2.707407888504807,7.292592111495194,2.707407888504807,7.292592111495194,1.7459823982199292,7.25401760178007,NA,NA,NA,0.49870430201125016,0.1696748990290456,0.005317305852196252,0.49870430201125016,0.1696748990290456,0.005317305852196252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-45.161311121796864,3.5939532704297683,-41.56735785136709,-37.90820068099563,10.01459221469832,-27.89360846629731,N,C-,N,NA,NA,2.718281828459045,1,NA,NA
176,174,Elmhurst,CCIW,5,-14.75122178998416,-16.560168968041534,18.707499855296152,35.26766882333769,1.0232679418334438,1351.249733254157,1333.1597233862624,0,0,0,0,0,0,1.903985626559813,8.096014373440186,1.903985626559813,8.096014373440186,1.235125194839324,7.764874805160676,NA,NA,NA,0.5877533788929232,0.21823169148282312,0.09111149346357106,0.5877533788929232,0.21823169148282312,0.09111149346357106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
177,182,Bridgewater State,MASCAC,1,-15.151709205829926,-16.532142064195625,16.357104370507372,32.889246434703,1.38469800167508,1191.8508606800176,1203.9204530331888,0,1,0,1,0,0,6.242382376016187,3.757617623983813,6.242382376016187,3.757617623983813,6.109515388797806,2.8904846112021936,0.36038558178899427,0.011122386048452393,0.36038558178899427,0.1498328310553178,0.00695848300532984,0.36038558178899427,0.12643808097379816,0.006495827111649557,NA,-35.75222499358948,1,0,0,0,1,-0.9938234567871866,-0.911178521391067,-0.5769910660886749,-35.75222499358948,Curry,TRUE,NA,-35.75222499358948,Curry,FALSE,NA,-5.952980799035492,-7.491462201971244,-13.444443001006736,7.4687508735462345,3.140579665498464,10.609330539044699,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.8968030798720613
178,178,Otterbein,OAC,4,-15.653446196457223,-17.06187820327785,17.65528401253146,34.71716221580931,1.0001921838993717,1174.4800824045278,1223.4811450117886,0,0,0,0,0,0,1.178664963958319,8.821335036041681,1.178664963958319,8.821335036041681,1.0185506913381894,6.98144930866181,NA,NA,NA,0.6683966054262658,0.1625651755161399,0.6581087142990547,0.6683966054262658,0.1625651755161399,0.6581087142990547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-23.277317538979904,28.073099438276387,4.7957818992964825,-14.17856318224668,32.98333749476052,18.80477431251384,N,A+,C,NA,NA,2.718281828459045,1,NA,NA
179,180,Ripon,MWC,5,-16.086018865463863,-17.649072078765368,14.661860410099163,32.31093248886453,1.7689194021542618,1218.9334989376418,1253.4136428693548,0,0,0,0,0,0,4.599627814823417,5.400372185176584,4.599627814823417,5.400372185176584,4.406342899315838,4.593657100684162,NA,NA,NA,0.3211648122717989,0.03540967196809118,0.5176769012916733,0.3211648122717989,0.03540967196809118,0.5176769012916733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-28.373606528984777,27.678628998909037,-0.6949775300757395,-16.632126045591935,30.222002148342046,13.589876102750111,N,A+,D,NA,NA,2.718281828459045,1,NA,NA
180,169,Cornell,MWC,5,-16.098813582673262,-17.74405451929636,19.572222419185504,37.31627693848186,1.4885713789395092,1265.3166399565,1245.8759889521448,0,1,0,1,0,0,4.5498764791781134,5.450123520821887,4.5498764791781134,5.450123520821887,4.537836725519313,4.462163274480687,0.9649709266416833,0.4533510606457778,0.9649709266416833,0.3739071318322595,0.07816746703152513,0.9649709266416833,0.3082333768534346,0.03648040107438596,NA,-56.113531707873435,1,0,0,0,1,-0.747320157817341,-0.3128579007156337,-0.0503352335945807,-56.113531707873435,Coe,TRUE,NA,-56.113531707873435,Coe,FALSE,NA,-7.950706048913744,-20.720164518453466,-28.67087056736721,-1.6378621551608799,-18.4033078796247,-20.04117003478558,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.48633525141297856
181,181,Northwestern Minn.,UMAC,6,-16.534852983662958,-18.4312585564232,19.991060913656295,38.42231947007949,0.9989936450880699,1321.2780550419902,1339.3532096096762,0,0,0,0,0,0,4.930201905507268,5.069798094492732,4.930201905507268,5.069798094492732,4.8329643929736985,2.1670356070263015,NA,NA,NA,0.2872431763603635,0.12165814966224706,0.8075056913101802,0.2872431763603635,0.12165814966224706,0.8075056913101802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-25.791584318235447,24.915176430041612,-0.8764078881938353,-19.26466759655602,40.14509439905789,20.88042680250187,N,A+,C-,NA,NA,2.718281828459045,1,NA,NA
182,183,Plymouth State,MASCAC,1,-16.96502331940227,-18.46784607528021,20.20397555249792,38.67182162777813,0.5510043536012758,1205.2123174858011,1165.9284034625773,0,0,0,0,0,0,6.611071923267814,3.3889280767321863,6.611071923267814,3.3889280767321863,5.8369322490161,3.1630677509839,NA,NA,NA,0.11262116492035142,0.004420068724682968,0.015688783524514305,0.11262116492035142,0.004420068724682968,0.015688783524514305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-41.66564111526302,8.945098120195018,-32.720542995068,-34.981397118924114,23.099509555939598,-11.881887562984517,N,A-,N,NA,NA,2.718281828459045,1,NA,NA
183,184,Allegheny,PAC,2,-17.5276858804144,-18.646256578027597,18.466248280606898,37.112504858634495,1.5068197435271475,1059.2044659825083,1041.5918462805128,0,0,0,0,0,0,2.927804973054737,7.072195026945262,2.927804973054737,7.072195026945262,2.410535639253506,5.5894643607464936,NA,NA,NA,0.45790755127651045,0.12069027813669386,0.4475781488857367,0.45790755127651045,0.12069027813669386,0.4475781488857367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-21.555759129129,34.35882629221897,12.80306716308997,-13.368594975792352,41.476103458643536,28.107508482851184,N,A+,B+,NA,NA,2.718281828459045,1,NA,NA
184,185,La Verne,SCIAC,6,-17.696318631956757,-19.061750723267878,20.8713763051598,39.93312702842768,0.5378321684114031,1125.7134946365113,1131.6192200429357,0,0,0,0,0,0,0.9508370155547332,7.0491629844452675,0.9508370155547332,7.0491629844452675,0.3459677508338523,6.654032249166148,NA,NA,NA,0.6382433832563313,0.08409404023275083,0.09377150587458405,0.6382433832563313,0.08409404023275083,0.09377150587458405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
185,186,Bluffton,HCAC,4,-17.78375768490353,-19.2844062674817,17.797206255437523,37.08161252291922,1.4530485004859528,1156.5552070273002,1190.5731179875988,0,0,0,0,0,0,2.7455273507591116,7.254472649240888,2.7455273507591116,7.254472649240888,2.19693008130629,3.80306991869371,NA,NA,NA,0.4344583753763109,0.05761248661636229,0.5752307076418804,0.4344583753763109,0.05761248661636229,0.5752307076418804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-29.922631785031687,17.351836750270632,-12.570795034761055,-21.07012395848308,25.159220699010262,4.089096740527182,N,A,N,NA,NA,2.718281828459045,1,NA,NA
186,188,Greensboro,USAC,3,-18.064701918626856,-18.895282005764507,15.945717614983723,34.84099962074823,1.27170069731864,933.5131173321889,967.8177595193798,0,0,0,0,0,0,3.0440959821082374,6.955904017891763,3.041749611612734,5.958250388387267,1.7820683356467308,5.217931664353269,NA,NA,NA,0.40245665020452986,0.07064212718526051,0.3656033043333631,0.40245665020452986,0.07064212718526051,0.3656033043333631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-35.681316517260754,13.482127066556579,-22.199189450704175,-24.512914954921893,23.604100219107604,-0.9088147358142891,N,A,N,NA,NA,2.718281828459045,1,NA,NA
187,187,Macalester,MIAC,6,-18.58092543464126,-19.284777536559602,18.226171428118363,37.510948964677965,1.1734714115021807,856.5384621784043,952.8017556677631,0,0,0,0,0,0,2.1905957984068998,7.8094042015930984,2.1905957984068998,7.8094042015930984,1.436109305603776,7.563890694396224,NA,NA,NA,0.5123070298132858,0.15854956069330806,0.016416111216605023,0.5123070298132858,0.15854956069330806,0.016416111216605023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-37.58719380406599,4.930828481751657,-32.65636532231433,-29.35760439416131,18.54629946108734,-10.81130493307397,N,B,N,NA,NA,2.718281828459045,1,NA,NA
188,190,Alvernia,MAC,1,-19.150564083952343,-20.114445771772324,17.323021865695104,37.43746763746743,1.1663892048816369,979.277783864958,933.6931389367683,0,1,0,1,0,0,1.939195267930382,8.060804732069618,1.939195267930382,8.060804732069618,1.908634778362292,7.091365221637708,0.7777314761939305,0.12217560966147956,0.7777314761939305,0.40659954847187835,0.029379183859353987,0.7777314761939305,0.3653626676138726,0.019068469881340033,NA,-40.46917231641973,1,0,0,0,1,-0.956783269476867,-0.712489689937626,-0.27653256812185767,-40.46917231641973,Ursinus,TRUE,NA,-40.46917231641973,Ursinus,FALSE,NA,-6.4880114813789955,-7.437707151378076,-13.925718632757071,4.268470264554141,1.5333830639994304,5.801853328553571,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.7619769594046183
189,202,Juniata,LAND,2,-19.23530765115872,-20.707857817096603,19.713959407781388,40.42181722487799,1.3904822377413115,1167.4594385328653,1051.4855763926198,1,0,1,0,0,0,1.3999675804785112,8.600032419521488,1.3999675804785112,8.600032419521488,0.4578954581326462,5.542104541867354,0.3176045054371789,0.008127441173122252,0.3176045054371789,0.487984296132816,0.08382788113363374,0.27359715582096117,0.5069153839878868,0.09223904112924612,0.2589280392822219,-32.30242982796527,0.9836101457331914,0,0,0,1,0.002606455732454105,0.05053089235060626,0.3135255558781618,-32.30242982796527,Gettysburg,TRUE,NA,-32.30242982796527,Gettysburg,FALSE,NA,-4.334191071195738,-5.4723063249952855,-9.806497396191023,4.256858719548525,17.57320348714739,21.830062206695914,N,D+,D,1,2.6740927013077296,2.718281828459045,1,0,0.07040111796278943
190,189,Bethany,PAC,2,-19.35040571133258,-20.19163326966366,18.268503377760737,38.4601366474244,1.5362727713867286,906.2422296813936,936.7045909676358,0,0,0,0,0,0,3.4344854985012345,6.565514501498765,3.4344854985012345,6.565514501498765,2.8957064821745844,5.104293517825416,NA,NA,NA,0.325713277344854,0.05998805595254166,0.25297899698232124,0.325713277344854,0.05998805595254166,0.25297899698232124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-34.00904551674355,24.977302942120346,-9.031742574623202,-25.62413646056074,33.19045105967178,7.566314599111038,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
191,191,Massachusetts Maritime,MASCAC,1,-19.786274601005605,-20.958940757205145,7.618956117636791,28.577896874841937,1.415561212208269,1010.1774055058701,1019.2130560430219,0,1,0,1,0,0,5.776635028411573,4.223364971588426,5.776635028411573,4.223364971588426,5.461328656914437,3.5386713430855634,0.2588845385782448,0.005004445682153191,0.2588845385782448,0.14055226397432394,0.004992400799509212,0.2588845385782448,0.12740423346277716,0.004991062479215436,NA,-44.69817243145587,1,0,0,0,1,-0.998948729756074,-0.9726660348617598,-0.7786553899099519,-44.69817243145587,SUNY-Maritime,TRUE,NA,-44.69817243145587,SUNY-Maritime,FALSE,NA,-17.695969624650708,-0.6934830338065932,-18.3894526584573,2.696019985498836,-2.27324348407231,0.4227765014265259,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.953472274816949
